id	본문	is_rule
3644	10	0
3645	17	0
3646	>	0
3647	2	0
3648	삭제  <2017	0
3649	10	0
3650	17	0
3651	>	0
3652	조문체계도버튼연혁위임행정규칙버튼관련규제버튼	0
3653	제27조(과징금의 부과 및 납부) ①금융위원회는 법 제46조제1항 또는 제2항에 따라 과징금을 부과하려는 때에는 그 위반행위의 종별과 해당 과징금의 금액 등을 명시하여 납부할 것을 서면으로 통지하여야 한다	0
3654	<개정 2008	0
3655	2	0
3656	29	0
3657	", 2015"	0
3658	4	0
3659	14	0
3660	>	0
3661	②제1항에 따라 통지를 받은 자는 20일 이내에 과징금을 금융위원회가 정하여 고시하는 수납기관에 납부하여야 한다	1
3662	"다만, 천재지변이나 그 밖에 부득이한 사유로 그 기간 안에 과징금을 납부할 수 없을 때에는 그 사유가 없어진 날부터 7일 이내에 납부하여야 한다"	1
3663	<개정 2008	0
3664	2	0
3665	29	0
3666	>	0
3667	"③제2항에 따라 과징금을 납부받은 수납기관은 영수증을 납부자에게 교부하고, 지체 없이 수납한 사실을 금융위원회에 통보하여야 한다"	0
3668	<개정 2008	0
3669	2	0
3670	29	0
3671	>	0
3672	④과징금은 이를 분납할 수 없다	0
3673	위임행정규칙	0
3674	조문체계도버튼연혁관련규제버튼	0
3675	제28조(체납처분의 위탁) ①금융위원회는 법 제46조제5항에 따라 체납처분에 관한 업무를 국세청장에게 위탁하는 때에는 다음 각 호의 서류를 첨부한 서면으로 하여야 한다	0
3676	<개정 2008	0
3677	2	0
3678	29	0
3679	", 2015"	0
3680	4	0
3681	14	0
3682	>	0
3683	1	0
3684	금융위원회 의결서	0
3685	2	0
3686	세입징수결의서 및 고지서	0
3687	3	0
3688	납부독촉장	0
3689	"②국세청장은 제1항에 따라 위탁받은 체납처분 업무를 종료한 경우에는 그 업무 종료 일시, 그 밖에 필요한 사항을 종료일부터 30일 이내에 금융위원회에 서면으로 통보하여야 한다"	0
3690	<개정 2008	0
3691	2	0
3692	29	0
3693	>	0
3694	조문체계도버튼위임행정규칙버튼	0
3695	"제28조의2(환급가산금의 이율) 법 제46조의2제3항에서 ""대통령령으로 정하는 가산금 이율""이란 은행(「은행법」에 따라 은행업의 인가를 받은 은행을 말한다)의 정기예금 이자율을 고려하여 금융위원회가 정하여 고시하는 이율을 말한다"	0
3696	[본조신설 2013	0
3697	11	0
3698	22	0
3699	]	0
3700	위임행정규칙	0
3701	조문체계도버튼	0
3702	제29조(통계조사의 대상과 방법 등) 법 제47조제1항에 따라 한국은행이 실시하는 전자금융업 및 전자금융거래에 관한 통계조사는 다음 각 호의 사항을 대상으로 한다	0
3703	1	0
3704	"전자금융업무를 영위하거나 이를 보조하는 기관 또는 단체나 사업자의 자산ㆍ부채 및 자본금, 전자금융거래에 관련된 매출ㆍ비용 및 수익에 관한 사항"	0
3705	2	0
3706	전자금융거래를 처리하는 정보처리시스템 현황에 관한 사항	0
3707	3	0
3708	"전자지급수단의 발행 및 이용과 전자자금이체, 전자지급결제대행 및 전자채권거래 등 전자금융거래의 현황에 관한 사항"	0
3709	4	0
3710	그 밖에 전자금융업 및 전자금융거래에 관한 현황파악 또는 통화신용정책의 수행에 필요한 사항	0
3711	조문체계도버튼연혁위임행정규칙버튼	0
3712	제30조(권한의 위탁) ①금융위원회는 법 제48조에 따라 다음 각 호의 업무를 금융감독원장에게 위탁한다	0
3713	<개정 2008	0
3714	2	0
3715	29	0
3716	", 2008"	0
3717	7	0
3718	9	0
3719	", 2012"	0
3720	5	0
3721	7	0
3722	", 2013"	0
3723	11	0
3724	22	0
3725	", 2015"	0
3726	4	0
3727	14	0
3728	", 2016"	0
3729	6	0
3730	28	0
3731	>	0
3732	1	0
3733	법 제21조제2항에 따른 인증방법에 관한 기준의 설정	0
3734	1의2	0
3735	법 제21조제4항에 따른 정보기술부문에 대한 계획의 접수	0
3736	1의3	0
3737	법 제21조의3제1항에 따른 취약점 분석ㆍ평가 결과의 접수	0
3738	1의4	0
3739	"법 제25조에 따른 약관의 제정 및 변경 보고의 접수, 약관 변경의 권고"	0
3740	2	0
3741	법 제28조ㆍ제29조ㆍ제33조 및 제34조에 따른 등록 및 등록 말소	0
3742	2의2	0
3743	법 제30조제4항에 따른 기준을 초과하는 경우 그 내용에 관한 신고의 접수	0
3744	2의3	0
3745	법 제33조제2항에 따른 허가ㆍ인가를 하기 위한 검토	0
3746	2의4	0
3747	법 제33조의2제2항 및 제45조의2제2항에 따른 본허가ㆍ본인가의 요건을 충족할 수 있는지의 확인	0
3748	2의5	0
3749	법 제33조의2제4항 및 제45조의2제4항에 따른 예비허가ㆍ예비인가의 조건 이행 여부 확인 및 본허가ㆍ본인가의 요건을 충족하는지의 확인	0
3750	3	0
3751	"법 제40조에 따른 제휴, 위탁 또는 외부주문에 관한 계약에 대한 시정 또는 보완 지시"	0
3752	4	0
3753	"법 제42조제1항에 따른 업무 및 경영실적보고서의 제출방법 및 절차의 결정, 보고서의 접수"	0
3754	5	0
3755	법 제42조제2항에 따른 경영지도기준의 구체적 산정방법의 설정	0
3756	②금융감독원장은 제1항에 따라 위탁받은 업무의 처리결과를 금융위원회가 정하여 고시하는 바에 따라 금융위원회에 보고하여야 한다	0
3757	<개정 2008	0
3758	2	0
3759	29	0
3760	>	0
3761	위임행정규칙	0
3762	조문체계도버튼연혁	0
3763	"제31조(민감정보 및 고유식별정보의 처리) ① 금융위원회(제30조에 따라 금융위원회의 권한을 위탁받은 자를 포함한다)는 다음 각 호의 사무를 수행하기 위하여 불가피한 경우 「개인정보 보호법 시행령」 제18조제2호에 따른 범죄경력자료에 해당하는 정보, 같은 영 제19조제1호, 제2호 또는 제4호에 따른 주민등록번호, 여권번호 또는 외국인등록번호가 포함된 자료를 처리할 수 있다"	0
3764	<개정 2013	0
3765	11	0
3766	22	0
3767	>	0
3768	1	0
3769	법 제25조에 따른 약관의 제정 및 변경에 관한 사무	0
3770	2	0
3771	"법 제28조, 제29조, 제33조에 따른 허가와 등록 등에 관한 사무"	0
3772	2의2	0
3773	법 제33조의2에 따른 예비허가에 관한 사무	0
3774	3	0
3775	법 제34조에 따른 등록의 말소에 관한 사무	0
3776	4	0
3777	"법 제39조제1항부터 제5항까지, 제40조에 따른 감독ㆍ검사 또는 자료제출 및 이에 따른 사후 조치 등에 관한 사무"	0
3778	5	0
3779	"법 제39조제6항 및 제44조에 따른 조치, 청문 등에 관한 사무"	0
3780	6	0
3781	법 제41조제2항에 따른 공동검사에 관한 사무	0
3782	7	0
3783	법 제42조에 따른 회계처리 구분 및 건전경영지도에 관한 사무	0
3784	8	0
3785	법 제45조에 따른 인가에 관한 사무	0
3786	9	0
3787	법 제45조의2에 따른 예비인가에 관한 사무	0
3788	② 금융감독원장 또는 한국소비자원(제1호의 사무만 해당한다)은 다음 각 호의 사무를 수행하기 위하여 불가피한 경우 제1항 각 호 외의 부분에 따른 개인정보가 포함된 자료를 처리할 수 있다	0
3789	1	0
3790	법 제27조에 따른 분쟁처리 및 분쟁조정에 관한 사무	0
3791	2	0
3792	"법 제39조제1항부터 제5항까지, 제40조에 따른 감독ㆍ검사 또는 자료제출 및 이에 따른 사후 조치 등에 관한 사무"	0
3793	3	0
3794	법 제39조제6항에 따른 조치에 관한 사무	0
3795	"③ 금융회사 또는 전자금융업자는 다음 각 호의 사무를 수행하기 위하여 불가피한 경우 「개인정보 보호법 시행령」 제19조제1호, 제2호 또는 제4호에 따른 주민등록번호, 여권번호 또는 외국인등록번호가 포함된 자료를 처리할 수 있다"	0
3796	<신설 2014	0
3797	8	0
3798	6	0
3799	>	0
3800	1	0
3801	법 제6조제2항에 따른 접근매체의 발급에 관한 사무	0
3802	2	0
3803	법 제28조제2항제2호에 따른 직불전자지급수단의 발행에 관한 사무	0
3804	3	0
3805	법 제28조제2항제3호에 따른 선불전자지급수단의 발행에 관한 사무	0
3806	[본조신설 2012	0
3807	1	0
3808	6	0
3809	]	0
3810	조문체계도버튼	0
3811	제32조(규제의 재검토) ① 삭제  <2018	0
3812	12	0
3813	24	0
3814	>	0
3815	② 금융위원회는 다음 각 호의 사항에 대하여 다음 각 호의 기준일을 기준으로 2년마다(매 2년이 되는 해의 기준일과 같은 날 전까지를 말한다) 그 타당성을 검토하여 개선 등의 조치를 하여야 한다	0
3816	<신설 2014	0
3817	12	0
3818	9	0
3819	", 2015"	0
3820	4	0
3821	14	0
3822	>	0
3823	1	0
3824	제11조의3제1항에 따른 정보보호최고책임자 지정대상 금융회사 등의 기준	0
3825	2015년 01월 01일	0
3826	2	0
3827	제11조의3제4항에 따른 정보보호최고책임자의 자격요건	0
3828	2015년 01월 01일	0
3829	[본조신설 2013	0
3830	11	0
3831	22	0
3832	]	0
3833	조문체계도버튼관련규제버튼	0
3834	제33조(과태료의 부과기준) 법 제51조제1항부터 제3항까지의 규정에 따른 과태료의 부과기준은 별표 3과 같다	0
3835	[본조신설 2017	0
3836	10	0
3837	17	0
3838	]	0
3839	"펼침  부      칙 <대통령령 제19783호,  2006"	0
3840	12	0
3841	29	0
3842	>  부칙보기	0
3843	①(시행일) 이 영은 2007년 1월 1일부터 시행한다	0
3844	②(다른 법령의 개정) 전자상거래 등에서의 소비자보호에 관한 법률 시행령 일부를 다음과 같이 개정한다	0
3845	"제19조의2제1항을 다음과 같이 하고, 동조제2항을 삭제하며, 동항제3항 각 호 외의 부분중 ""제1항제10호의 규정에 따른 사업자가 동항동호 라목의 규정에 따라""를 ""제1항제1호에 따른 사업자가 동항동호가목에 따라""로 한다"	0
3846	"①법 제13조제2항제10호에서 ""대통령령이 정하는 제3자""라 함은 다음 각 호의 어느 하나에 해당하는 자를 말한다"	0
3847	1	0
3848	법 제13조제2항제10호의 결제대금예치업무를 하기 위하여 「전자금융거래법」 제28조제2항제5호 및 동법 시행령 제15조제3항제1호에 따라 금융감독위원회에 등록한 자로서 다음 각 목의 요건을 모두 갖춘 사업자	0
3849	가	0
3850	"법 제24조제1항에 따른 소비자피해보상보험계약 등(이하 ""소비자피해보상보험계약등""이라 한다)을 체결할 것"	0
3851	나	0
3852	「금융감독기구의 설치 등에 관한 법률」 제38조에 따른 금융기관 또는 「우체국예금ㆍ보험에 관한 법률」에 따른 체신관서에 결제대금의 예치만을 위한 계좌로 개설ㆍ통보한 계좌에 소비자의 결제대금을 예치할 것	0
3853	2	0
3854	「전자금융거래법」 제28조제2항 단서에 따른 금융기관	0
3855	"펼침  부      칙 <대통령령 제19958호, 2007"	0
3856	3	0
3857	27	0
3858	>  (소비자기본법 시행령)  부칙보기	0
3859	제1조 (시행일) 이 영은 2007년 3월 28일부터 시행한다	0
3860	<단서 생략>	0
3861	제2조 내지 제6조 생략	0
3862	제7조 (다른 법령의 개정) ① 내지 ⑨생략	0
3863	⑩전자금융거래법 시행령 일부를 다음과 같이 개정한다	0
3864	"제14조제3항 중 ""「소비자보호법」에 따른 한국소비자보호원""을 ""「소비자기본법」에 따른 한국소비자원""으로 한다"	0
3865	⑪ 내지	0
3866	생략	0
3867	제8조 생략	0
3868	"부칙  부      칙 <대통령령 제20112호, 2007"	0
3869	6	0
3870	28	0
3871	>	0
3872	이 영은 2007년 7월 1일부터 시행한다	0
3873	"펼침  부      칙 <대통령령 제20653호, 2008"	0
3874	2	0
3875	29	0
3876	>  (금융위원회의 설치 등에 관한 법률 시행령)  부칙보기	0
3877	제1조(시행일) 이 영은 공포한 날부터 시행한다	0
3878	"다만, 부칙 제2조에 따라 개정되는 대통령령 중 이 영의 시행 전에 공포되었으나 시행일이 도래하지 아니한 대통령령을 개정한 부분은 각각 해당 대통령령의 시행일부터 시행한다"	0
3879	제2조(다른 법령의 개정) ①부터	0
3880	까지 생략	0
3881	전자금융거래법 시행령 일부를 다음과 같이 개정한다	0
3882	"제7조제4항제6호, 제12조제1항제2호다목, 제13조제2항 본문ㆍ제3항ㆍ제4항, 제15조제2항제1호 단서ㆍ제5항 후단, 제18조제1항ㆍ제2항 각 호 외의 부분 본문ㆍ단서ㆍ제3호, 제20조제1항 각 호 외의 부분ㆍ제3호ㆍ제2항제7호ㆍ제3항ㆍ제4항ㆍ제5항 전단, 제21조 각 호 외의 부분, 제22조제1항제3호, 제25조제1항 각 호 외의 부분ㆍ제3항, 제26조제2항 본문, 제27조제1항ㆍ제2항 본문ㆍ제3항, 제28조제1항 각 호 외의 부분ㆍ제1호, 제28조제2항, 제30조제1항 각 호 외의 부분ㆍ제2항, 제31조제1항ㆍ제2항 전단ㆍ제3항 및 별표 2 제6호ㆍ제9호 중 ""금융감독위원회""를 각각 ""금융위원회""로 한다"	0
3883	"제14조제3항, 제15조제1항제2호, 제18조제1항 및 제22조제2항제1호 중 ""「금융감독기구의 설치 등에 관한 법률」""을 각각 ""「금융위원회의 설치 등에 관한 법률」""로 한다"	0
3884	제20조제2항을 다음과 같이 한다	0
3885	② 제1항에 따른 신청서에는 다음 각 호의 서류를 첨부하여야 한다	0
3886	"이 경우 담당 공무원은 「전자정부구현을 위한 행정업무 등의 전자화촉진에 관한 법률」 제21조제1항에 따른 행정정보의 공동이용을 통하여 법인등기부 등본(신청인이 법인인 경우만 해당한다)을 확인하여야 하며, 신청인이 확인에 동의하지 아니하는 경우에는 해당 서류를 첨부하도록 하여야 한다"	0
3887	1	0
3888	정관 및 자본금 납입 증명서류	0
3889	2	0
3890	재무제표와 그 부속서류	0
3891	3	0
3892	주주의 구성(허가의 경우만 해당한다)	0
3893	4	0
3894	업무개시 후 3년 간의 사업계획서(추정 재무제표 및 예산수지 계산서를 포함한다)	0
3895	5	0
3896	전문인력 및 시설현황을 기재한 서류	0
3897	6	0
3898	영업현황(허가의 경우만 해당한다)을 기재한 서류	0
3899	7	0
3900	임원의 이력서 및 경력증명서	0
3901	8	0
3902	그 밖에 허가 또는 등록에 필요한 서류로서 금융위원회가 정하여 고시하는 서류	0
